Time,Date,StartDate,EndDate
1326412800000,2012-01-13,1326067200000,1326758400000
1327104000000,2012-01-21,1326758400000,1327449600000
1327795200000,2012-01-29,1327449600000,1328140800000
1328486400000,2012-02-06,1328140800000,1328832000000
1329177600000,2012-02-14,1328832000000,1329523200000
1329868800000,2012-02-22,1329523200000,1330214400000
1330560000000,2012-03-01,1330214400000,1330905600000
1331251200000,2012-03-09,1330905600000,1331596800000
1331942400000,2012-03-17,1331596800000,1332288000000
1332633600000,2012-03-25,1332288000000,1332979200000
1333324800000,2012-04-02,1332979200000,1333670400000
1334016000000,2012-04-10,1333670400000,1334361600000
1334707200000,2012-04-18,1334361600000,1335052800000
1335398400000,2012-04-26,1335052800000,1335744000000
1336089600000,2012-05-04,1335744000000,1336435200000
1336780800000,2012-05-12,1336435200000,1337126400000
1337472000000,2012-05-20,1337126400000,1337817600000
1338163200000,2012-05-28,1337817600000,1338508800000
1338854400000,2012-06-05,1338508800000,1339200000000
1339545600000,2012-06-13,1339200000000,1339891200000
1340236800000,2012-06-21,1339891200000,1340582400000
1340928000000,2012-06-29,1340582400000,1341273600000
1341619200000,2012-07-07,1341273600000,1341964800000
1342310400000,2012-07-15,1341964800000,1342656000000
1343001600000,2012-07-23,1342656000000,1343347200000
1343692800000,2012-07-31,1343347200000,1344038400000
1344384000000,2012-08-08,1344038400000,1344729600000
1345075200000,2012-08-16,1344729600000,1345420800000
1345766400000,2012-08-24,1345420800000,1346112000000
1346457600000,2012-09-01,1346112000000,1346803200000
1347148800000,2012-09-09,1346803200000,1347494400000
1347840000000,2012-09-17,1347494400000,1348185600000
1348531200000,2012-09-25,1348185600000,1348876800000
1349222400000,2012-10-03,1348876800000,1349568000000
1349913600000,2012-10-11,1349568000000,1350259200000
1350604800000,2012-10-19,1350259200000,1350950400000
1351296000000,2012-10-27,1350950400000,1351641600000
1351987200000,2012-11-04,1351641600000,1352332800000
1352678400000,2012-11-12,1352332800000,1353024000000
1353369600000,2012-11-20,1353024000000,1353715200000
1354060800000,2012-11-28,1353715200000,1354406400000
1354752000000,2012-12-06,1354406400000,1355097600000
1355443200000,2012-12-14,1355097600000,1355788800000
1356134400000,2012-12-22,1355788800000,1356480000000
1356825600000,2012-12-30,1356480000000,1357171200000
1357344000000,2013-01-05,1356998400000,1357689600000
1358035200000,2013-01-13,1357689600000,1358380800000
1358726400000,2013-01-21,1358380800000,1359072000000
1359417600000,2013-01-29,1359072000000,1359763200000
1360108800000,2013-02-06,1359763200000,1360454400000
1360800000000,2013-02-14,1360454400000,1361145600000
1361491200000,2013-02-22,1361145600000,1361836800000
1362182400000,2013-03-02,1361836800000,1362528000000
1362873600000,2013-03-10,1362528000000,1363219200000
1363564800000,2013-03-18,1363219200000,1363910400000
1364256000000,2013-03-26,1363910400000,1364601600000
1364947200000,2013-04-03,1364601600000,1365292800000
1365638400000,2013-04-11,1365292800000,1365984000000
1366329600000,2013-04-19,1365984000000,1366675200000
1367020800000,2013-04-27,1366675200000,1367366400000
1367712000000,2013-05-05,1367366400000,1368057600000
1368403200000,2013-05-13,1368057600000,1368748800000
1369094400000,2013-05-21,1368748800000,1369440000000
1369785600000,2013-05-29,1369440000000,1370131200000
1370476800000,2013-06-06,1370131200000,1370822400000
1371168000000,2013-06-14,1370822400000,1371513600000
1371859200000,2013-06-22,1371513600000,1372204800000
1372550400000,2013-06-30,1372204800000,1372896000000
1373241600000,2013-07-08,1372896000000,1373587200000
1373932800000,2013-07-16,1373587200000,1374278400000
1374624000000,2013-07-24,1374278400000,1374969600000
1375315200000,2013-08-01,1374969600000,1375660800000
1376006400000,2013-08-09,1375660800000,1376352000000
1376697600000,2013-08-17,1376352000000,1377043200000
1377388800000,2013-08-25,1377043200000,1377734400000
1378080000000,2013-09-02,1377734400000,1378425600000
1378771200000,2013-09-10,1378425600000,1379116800000
1379462400000,2013-09-18,1379116800000,1379808000000
1380153600000,2013-09-26,1379808000000,1380499200000
1380844800000,2013-10-04,1380499200000,1381190400000
1381536000000,2013-10-12,1381190400000,1381881600000
1382227200000,2013-10-20,1381881600000,1382572800000
1382918400000,2013-10-28,1382572800000,1383264000000
1383609600000,2013-11-05,1383264000000,1383955200000
1384300800000,2013-11-13,1383955200000,1384646400000
1384992000000,2013-11-21,1384646400000,1385337600000
1385683200000,2013-11-29,1385337600000,1386028800000
1386374400000,2013-12-07,1386028800000,1386720000000
1387065600000,2013-12-15,1386720000000,1387411200000
1387756800000,2013-12-23,1387411200000,1388102400000
1388448000000,2013-12-31,1388102400000,1388793600000
1388880000000,2014-01-05,1388534400000,1389225600000
1389571200000,2014-01-13,1389225600000,1389916800000
1390262400000,2014-01-21,1389916800000,1390608000000
1390953600000,2014-01-29,1390608000000,1391299200000
1391644800000,2014-02-06,1391299200000,1391990400000
1392336000000,2014-02-14,1391990400000,1392681600000
1393027200000,2014-02-22,1392681600000,1393372800000
1393718400000,2014-03-02,1393372800000,1394064000000
1394409600000,2014-03-10,1394064000000,1394755200000
1395100800000,2014-03-18,1394755200000,1395446400000
1395792000000,2014-03-26,1395446400000,1396137600000
1396483200000,2014-04-03,1396137600000,1396828800000
1397174400000,2014-04-11,1396828800000,1397520000000
1397865600000,2014-04-19,1397520000000,1398211200000
1398556800000,2014-04-27,1398211200000,1398902400000
1399248000000,2014-05-05,1398902400000,1399593600000
1399939200000,2014-05-13,1399593600000,1400284800000
1400630400000,2014-05-21,1400284800000,1400976000000
1401321600000,2014-05-29,1400976000000,1401667200000
1402012800000,2014-06-06,1401667200000,1402358400000
1402704000000,2014-06-14,1402358400000,1403049600000
1403395200000,2014-06-22,1403049600000,1403740800000
1404086400000,2014-06-30,1403740800000,1404432000000
1404777600000,2014-07-08,1404432000000,1405123200000
1405468800000,2014-07-16,1405123200000,1405814400000
1406160000000,2014-07-24,1405814400000,1406505600000
1406851200000,2014-08-01,1406505600000,1407196800000
1407542400000,2014-08-09,1407196800000,1407888000000
1408233600000,2014-08-17,1407888000000,1408579200000
1408924800000,2014-08-25,1408579200000,1409270400000
1409616000000,2014-09-02,1409270400000,1409961600000
1410307200000,2014-09-10,1409961600000,1410652800000
1410998400000,2014-09-18,1410652800000,1411344000000
1411689600000,2014-09-26,1411344000000,1412035200000
1412380800000,2014-10-04,1412035200000,1412726400000
1413072000000,2014-10-12,1412726400000,1413417600000
1413763200000,2014-10-20,1413417600000,1414108800000
1414454400000,2014-10-28,1414108800000,1414800000000
1415145600000,2014-11-05,1414800000000,1415491200000
1415836800000,2014-11-13,1415491200000,1416182400000
1416528000000,2014-11-21,1416182400000,1416873600000
1417219200000,2014-11-29,1416873600000,1417564800000
1417910400000,2014-12-07,1417564800000,1418256000000
1418601600000,2014-12-15,1418256000000,1418947200000
1419292800000,2014-12-23,1418947200000,1419638400000
1419984000000,2014-12-31,1419638400000,1420329600000
1420416000000,2015-01-05,1420070400000,1420761600000
1421107200000,2015-01-13,1420761600000,1421452800000
1421798400000,2015-01-21,1421452800000,1422144000000
1422489600000,2015-01-29,1422144000000,1422835200000
1423180800000,2015-02-06,1422835200000,1423526400000
1423872000000,2015-02-14,1423526400000,1424217600000
1424563200000,2015-02-22,1424217600000,1424908800000
1425254400000,2015-03-02,1424908800000,1425600000000
1425945600000,2015-03-10,1425600000000,1426291200000
1426636800000,2015-03-18,1426291200000,1426982400000
1427328000000,2015-03-26,1426982400000,1427673600000
1428019200000,2015-04-03,1427673600000,1428364800000
1428710400000,2015-04-11,1428364800000,1429056000000
1429401600000,2015-04-19,1429056000000,1429747200000
1430092800000,2015-04-27,1429747200000,1430438400000
1430784000000,2015-05-05,1430438400000,1431129600000
1431475200000,2015-05-13,1431129600000,1431820800000
1432166400000,2015-05-21,1431820800000,1432512000000
1432857600000,2015-05-29,1432512000000,1433203200000
1433548800000,2015-06-06,1433203200000,1433894400000
1434240000000,2015-06-14,1433894400000,1434585600000
1434931200000,2015-06-22,1434585600000,1435276800000
1435622400000,2015-06-30,1435276800000,1435968000000
1436313600000,2015-07-08,1435968000000,1436659200000
1437004800000,2015-07-16,1436659200000,1437350400000
1437696000000,2015-07-24,1437350400000,1438041600000
1438387200000,2015-08-01,1438041600000,1438732800000
1439078400000,2015-08-09,1438732800000,1439424000000
1439769600000,2015-08-17,1439424000000,1440115200000
1440460800000,2015-08-25,1440115200000,1440806400000
1441152000000,2015-09-02,1440806400000,1441497600000
1441843200000,2015-09-10,1441497600000,1442188800000
1442534400000,2015-09-18,1442188800000,1442880000000
1443225600000,2015-09-26,1442880000000,1443571200000
1443916800000,2015-10-04,1443571200000,1444262400000
1444608000000,2015-10-12,1444262400000,1444953600000
1445299200000,2015-10-20,1444953600000,1445644800000
1445990400000,2015-10-28,1445644800000,1446336000000
1446681600000,2015-11-05,1446336000000,1447027200000
1447372800000,2015-11-13,1447027200000,1447718400000
1448064000000,2015-11-21,1447718400000,1448409600000
1448755200000,2015-11-29,1448409600000,1449100800000
1449446400000,2015-12-07,1449100800000,1449792000000
1450137600000,2015-12-15,1449792000000,1450483200000
1450828800000,2015-12-23,1450483200000,1451174400000
1451520000000,2015-12-31,1451174400000,1451865600000
1451952000000,2016-01-05,1451606400000,1452297600000
1452643200000,2016-01-13,1452297600000,1452988800000
1453334400000,2016-01-21,1452988800000,1453680000000
1454025600000,2016-01-29,1453680000000,1454371200000
1454716800000,2016-02-06,1454371200000,1455062400000
1455408000000,2016-02-14,1455062400000,1455753600000
1456099200000,2016-02-22,1455753600000,1456444800000
1456790400000,2016-03-01,1456444800000,1457136000000
1457481600000,2016-03-09,1457136000000,1457827200000
1458172800000,2016-03-17,1457827200000,1458518400000
1458864000000,2016-03-25,1458518400000,1459209600000
1459555200000,2016-04-02,1459209600000,1459900800000
1460246400000,2016-04-10,1459900800000,1460592000000
1460937600000,2016-04-18,1460592000000,1461283200000
1461628800000,2016-04-26,1461283200000,1461974400000
1462320000000,2016-05-04,1461974400000,1462665600000
1463011200000,2016-05-12,1462665600000,1463356800000
1463702400000,2016-05-20,1463356800000,1464048000000
1464393600000,2016-05-28,1464048000000,1464739200000
1465084800000,2016-06-05,1464739200000,1465430400000
1465776000000,2016-06-13,1465430400000,1466121600000
1466467200000,2016-06-21,1466121600000,1466812800000
1467158400000,2016-06-29,1466812800000,1467504000000
1467849600000,2016-07-07,1467504000000,1468195200000
1468540800000,2016-07-15,1468195200000,1468886400000
1469232000000,2016-07-23,1468886400000,1469577600000
1469923200000,2016-07-31,1469577600000,1470268800000
1470614400000,2016-08-08,1470268800000,1470960000000
1471305600000,2016-08-16,1470960000000,1471651200000
1471996800000,2016-08-24,1471651200000,1472342400000
1472688000000,2016-09-01,1472342400000,1473033600000
1473379200000,2016-09-09,1473033600000,1473724800000
1474070400000,2016-09-17,1473724800000,1474416000000
1474761600000,2016-09-25,1474416000000,1475107200000
1475452800000,2016-10-03,1475107200000,1475798400000
1476144000000,2016-10-11,1475798400000,1476489600000
1476835200000,2016-10-19,1476489600000,1477180800000
1477526400000,2016-10-27,1477180800000,1477872000000
1478217600000,2016-11-04,1477872000000,1478563200000
1478908800000,2016-11-12,1478563200000,1479254400000
1479600000000,2016-11-20,1479254400000,1479945600000
1480291200000,2016-11-28,1479945600000,1480636800000
1480982400000,2016-12-06,1480636800000,1481328000000
1481673600000,2016-12-14,1481328000000,1482019200000
1482364800000,2016-12-22,1482019200000,1482710400000
1483056000000,2016-12-30,1482710400000,1483401600000
1483574400000,2017-01-05,1483228800000,1483920000000
1484265600000,2017-01-13,1483920000000,1484611200000
1484956800000,2017-01-21,1484611200000,1485302400000
1485648000000,2017-01-29,1485302400000,1485993600000
1486339200000,2017-02-06,1485993600000,1486684800000
1487030400000,2017-02-14,1486684800000,1487376000000
1487721600000,2017-02-22,1487376000000,1488067200000
1488412800000,2017-03-02,1488067200000,1488758400000
1489104000000,2017-03-10,1488758400000,1489449600000
1489795200000,2017-03-18,1489449600000,1490140800000
1490486400000,2017-03-26,1490140800000,1490832000000
1491177600000,2017-04-03,1490832000000,1491523200000
1491868800000,2017-04-11,1491523200000,1492214400000
1492560000000,2017-04-19,1492214400000,1492905600000
1493251200000,2017-04-27,1492905600000,1493596800000
1493942400000,2017-05-05,1493596800000,1494288000000
1494633600000,2017-05-13,1494288000000,1494979200000
1495324800000,2017-05-21,1494979200000,1495670400000
1496016000000,2017-05-29,1495670400000,1496361600000
1496707200000,2017-06-06,1496361600000,1497052800000
1497398400000,2017-06-14,1497052800000,1497744000000
1498089600000,2017-06-22,1497744000000,1498435200000
1498780800000,2017-06-30,1498435200000,1499126400000
1499472000000,2017-07-08,1499126400000,1499817600000
1500163200000,2017-07-16,1499817600000,1500508800000
1500854400000,2017-07-24,1500508800000,1501200000000
1501545600000,2017-08-01,1501200000000,1501891200000
1502236800000,2017-08-09,1501891200000,1502582400000
1502928000000,2017-08-17,1502582400000,1503273600000
1503619200000,2017-08-25,1503273600000,1503964800000
1504310400000,2017-09-02,1503964800000,1504656000000
1505001600000,2017-09-10,1504656000000,1505347200000
1505692800000,2017-09-18,1505347200000,1506038400000
1506384000000,2017-09-26,1506038400000,1506729600000
1507075200000,2017-10-04,1506729600000,1507420800000
1507766400000,2017-10-12,1507420800000,1508112000000
1508457600000,2017-10-20,1508112000000,1508803200000
1509148800000,2017-10-28,1508803200000,1509494400000
1509840000000,2017-11-05,1509494400000,1510185600000
1510531200000,2017-11-13,1510185600000,1510876800000
1511222400000,2017-11-21,1510876800000,1511568000000
1511913600000,2017-11-29,1511568000000,1512259200000
1512604800000,2017-12-07,1512259200000,1512950400000
1513296000000,2017-12-15,1512950400000,1513641600000
1513987200000,2017-12-23,1513641600000,1514332800000
1514678400000,2017-12-31,1514332800000,1515024000000
1515110400000,2018-01-05,1514764800000,1515456000000
1515801600000,2018-01-13,1515456000000,1516147200000
1516492800000,2018-01-21,1516147200000,1516838400000
1517184000000,2018-01-29,1516838400000,1517529600000
1517875200000,2018-02-06,1517529600000,1518220800000
1518566400000,2018-02-14,1518220800000,1518912000000
1519257600000,2018-02-22,1518912000000,1519603200000
1519948800000,2018-03-02,1519603200000,1520294400000
1520640000000,2018-03-10,1520294400000,1520985600000
1521331200000,2018-03-18,1520985600000,1521676800000
1522022400000,2018-03-26,1521676800000,1522368000000
1522713600000,2018-04-03,1522368000000,1523059200000
1523404800000,2018-04-11,1523059200000,1523750400000
1524096000000,2018-04-19,1523750400000,1524441600000
1524787200000,2018-04-27,1524441600000,1525132800000
1525478400000,2018-05-05,1525132800000,1525824000000
1526169600000,2018-05-13,1525824000000,1526515200000
1526860800000,2018-05-21,1526515200000,1527206400000
1527552000000,2018-05-29,1527206400000,1527897600000
1528243200000,2018-06-06,1527897600000,1528588800000
1528934400000,2018-06-14,1528588800000,1529280000000
1529625600000,2018-06-22,1529280000000,1529971200000
1530316800000,2018-06-30,1529971200000,1530662400000
1531008000000,2018-07-08,1530662400000,1531353600000
1531699200000,2018-07-16,1531353600000,1532044800000
1532390400000,2018-07-24,1532044800000,1532736000000
1533081600000,2018-08-01,1532736000000,1533427200000
1533772800000,2018-08-09,1533427200000,1534118400000
1534464000000,2018-08-17,1534118400000,1534809600000
1535155200000,2018-08-25,1534809600000,1535500800000
1535846400000,2018-09-02,1535500800000,1536192000000
1536537600000,2018-09-10,1536192000000,1536883200000
1537228800000,2018-09-18,1536883200000,1537574400000
1537920000000,2018-09-26,1537574400000,1538265600000
1538611200000,2018-10-04,1538265600000,1538956800000
1539302400000,2018-10-12,1538956800000,1539648000000
1539993600000,2018-10-20,1539648000000,1540339200000
1540684800000,2018-10-28,1540339200000,1541030400000
1541376000000,2018-11-05,1541030400000,1541721600000
1542067200000,2018-11-13,1541721600000,1542412800000
1542758400000,2018-11-21,1542412800000,1543104000000
1543449600000,2018-11-29,1543104000000,1543795200000
1544140800000,2018-12-07,1543795200000,1544486400000
1544832000000,2018-12-15,1544486400000,1545177600000
1545523200000,2018-12-23,1545177600000,1545868800000
1546214400000,2018-12-31,1545868800000,1546560000000
1546646400000,2019-01-05,1546300800000,1546992000000
1547337600000,2019-01-13,1546992000000,1547683200000
1548028800000,2019-01-21,1547683200000,1548374400000
1548720000000,2019-01-29,1548374400000,1549065600000
1549411200000,2019-02-06,1549065600000,1549756800000
1550102400000,2019-02-14,1549756800000,1550448000000
1550793600000,2019-02-22,1550448000000,1551139200000
1551484800000,2019-03-02,1551139200000,1551830400000
1552176000000,2019-03-10,1551830400000,1552521600000
1552867200000,2019-03-18,1552521600000,1553212800000
1553558400000,2019-03-26,1553212800000,1553904000000
1554249600000,2019-04-03,1553904000000,1554595200000
1554940800000,2019-04-11,1554595200000,1555286400000
1555632000000,2019-04-19,1555286400000,1555977600000
1556323200000,2019-04-27,1555977600000,1556668800000
1557014400000,2019-05-05,1556668800000,1557360000000
1557705600000,2019-05-13,1557360000000,1558051200000
1558396800000,2019-05-21,1558051200000,1558742400000
1559088000000,2019-05-29,1558742400000,1559433600000
1559779200000,2019-06-06,1559433600000,1560124800000
1560470400000,2019-06-14,1560124800000,1560816000000
1561161600000,2019-06-22,1560816000000,1561507200000
1561852800000,2019-06-30,1561507200000,1562198400000
1562544000000,2019-07-08,1562198400000,1562889600000
1563235200000,2019-07-16,1562889600000,1563580800000
1563926400000,2019-07-24,1563580800000,1564272000000
1564617600000,2019-08-01,1564272000000,1564963200000
1565308800000,2019-08-09,1564963200000,1565654400000
1566000000000,2019-08-17,1565654400000,1566345600000
1566691200000,2019-08-25,1566345600000,1567036800000
1567382400000,2019-09-02,1567036800000,1567728000000
1568073600000,2019-09-10,1567728000000,1568419200000
1568764800000,2019-09-18,1568419200000,1569110400000
1569456000000,2019-09-26,1569110400000,1569801600000
1570147200000,2019-10-04,1569801600000,1570492800000
1570838400000,2019-10-12,1570492800000,1571184000000
1571529600000,2019-10-20,1571184000000,1571875200000
1572220800000,2019-10-28,1571875200000,1572566400000
1572912000000,2019-11-05,1572566400000,1573257600000
1573603200000,2019-11-13,1573257600000,1573948800000
1574294400000,2019-11-21,1573948800000,1574640000000
1574985600000,2019-11-29,1574640000000,1575331200000
1575676800000,2019-12-07,1575331200000,1576022400000
1576368000000,2019-12-15,1576022400000,1576713600000
1577059200000,2019-12-23,1576713600000,1577404800000
1577750400000,2019-12-31,1577404800000,1578096000000
1578182400000,2020-01-05,1577836800000,1578528000000
1578873600000,2020-01-13,1578528000000,1579219200000
1579564800000,2020-01-21,1579219200000,1579910400000
1580256000000,2020-01-29,1579910400000,1580601600000
1580947200000,2020-02-06,1580601600000,1581292800000
1581638400000,2020-02-14,1581292800000,1581984000000
1582329600000,2020-02-22,1581984000000,1582675200000
1583020800000,2020-03-01,1582675200000,1583366400000
1583712000000,2020-03-09,1583366400000,1584057600000
1584403200000,2020-03-17,1584057600000,1584748800000
1585094400000,2020-03-25,1584748800000,1585440000000
1585785600000,2020-04-02,1585440000000,1586131200000
1586476800000,2020-04-10,1586131200000,1586822400000
1587168000000,2020-04-18,1586822400000,1587513600000
1587859200000,2020-04-26,1587513600000,1588204800000
1588550400000,2020-05-04,1588204800000,1588896000000
1589241600000,2020-05-12,1588896000000,1589587200000
1589932800000,2020-05-20,1589587200000,1590278400000
1590624000000,2020-05-28,1590278400000,1590969600000
1591315200000,2020-06-05,1590969600000,1591660800000
1592006400000,2020-06-13,1591660800000,1592352000000
1592697600000,2020-06-21,1592352000000,1593043200000
1593388800000,2020-06-29,1593043200000,1593734400000
1594080000000,2020-07-07,1593734400000,1594425600000
1594771200000,2020-07-15,1594425600000,1595116800000
1595462400000,2020-07-23,1595116800000,1595808000000
1596153600000,2020-07-31,1595808000000,1596499200000
1596844800000,2020-08-08,1596499200000,1597190400000
1597536000000,2020-08-16,1597190400000,1597881600000
1598227200000,2020-08-24,1597881600000,1598572800000
1598918400000,2020-09-01,1598572800000,1599264000000
1599609600000,2020-09-09,1599264000000,1599955200000
1600300800000,2020-09-17,1599955200000,1600646400000
1600992000000,2020-09-25,1600646400000,1601337600000
1601683200000,2020-10-03,1601337600000,1602028800000
1602374400000,2020-10-11,1602028800000,1602720000000
1603065600000,2020-10-19,1602720000000,1603411200000
1603756800000,2020-10-27,1603411200000,1604102400000
1604448000000,2020-11-04,1604102400000,1604793600000
1605139200000,2020-11-12,1604793600000,1605484800000
1605830400000,2020-11-20,1605484800000,1606176000000
1606521600000,2020-11-28,1606176000000,1606867200000
1607212800000,2020-12-06,1606867200000,1607558400000
1607904000000,2020-12-14,1607558400000,1608249600000
1608595200000,2020-12-22,1608249600000,1608940800000
1609286400000,2020-12-30,1608940800000,1609632000000
1609804800000,2021-01-05,1609459200000,1610150400000
1610496000000,2021-01-13,1610150400000,1610841600000
1611187200000,2021-01-21,1610841600000,1611532800000
1611878400000,2021-01-29,1611532800000,1612224000000
1612569600000,2021-02-06,1612224000000,1612915200000
1613260800000,2021-02-14,1612915200000,1613606400000
1613952000000,2021-02-22,1613606400000,1614297600000
1614643200000,2021-03-02,1614297600000,1614988800000
1615334400000,2021-03-10,1614988800000,1615680000000
1616025600000,2021-03-18,1615680000000,1616371200000
1616716800000,2021-03-26,1616371200000,1617062400000
1617408000000,2021-04-03,1617062400000,1617753600000
1618099200000,2021-04-11,1617753600000,1618444800000
1618790400000,2021-04-19,1618444800000,1619136000000
1619481600000,2021-04-27,1619136000000,1619827200000
1620172800000,2021-05-05,1619827200000,1620518400000
1620864000000,2021-05-13,1620518400000,1621209600000
1621555200000,2021-05-21,1621209600000,1621900800000
1622246400000,2021-05-29,1621900800000,1622592000000
1622937600000,2021-06-06,1622592000000,1623283200000
1623628800000,2021-06-14,1623283200000,1623974400000
1624320000000,2021-06-22,1623974400000,1624665600000
1625011200000,2021-06-30,1624665600000,1625356800000
1625702400000,2021-07-08,1625356800000,1626048000000
1626393600000,2021-07-16,1626048000000,1626739200000
1627084800000,2021-07-24,1626739200000,1627430400000
1627776000000,2021-08-01,1627430400000,1628121600000
1628467200000,2021-08-09,1628121600000,1628812800000
1629158400000,2021-08-17,1628812800000,1629504000000
1629849600000,2021-08-25,1629504000000,1630195200000
1630540800000,2021-09-02,1630195200000,1630886400000
1631232000000,2021-09-10,1630886400000,1631577600000
1631923200000,2021-09-18,1631577600000,1632268800000
1632614400000,2021-09-26,1632268800000,1632960000000
1633305600000,2021-10-04,1632960000000,1633651200000
1633996800000,2021-10-12,1633651200000,1634342400000
1634688000000,2021-10-20,1634342400000,1635033600000
1635379200000,2021-10-28,1635033600000,1635724800000
1636070400000,2021-11-05,1635724800000,1636416000000
1636761600000,2021-11-13,1636416000000,1637107200000
1637452800000,2021-11-21,1637107200000,1637798400000
1638144000000,2021-11-29,1637798400000,1638489600000
1638835200000,2021-12-07,1638489600000,1639180800000
1639526400000,2021-12-15,1639180800000,1639872000000
1640217600000,2021-12-23,1639872000000,1640563200000
1640908800000,2021-12-31,1640563200000,1641254400000
1641340800000,2022-01-05,1640995200000,1641686400000
1642032000000,2022-01-13,1641686400000,1642377600000
1642723200000,2022-01-21,1642377600000,1643068800000
1643414400000,2022-01-29,1643068800000,1643760000000
1644105600000,2022-02-06,1643760000000,1644451200000
1644796800000,2022-02-14,1644451200000,1645142400000
1645488000000,2022-02-22,1645142400000,1645833600000
1646179200000,2022-03-02,1645833600000,1646524800000
1646870400000,2022-03-10,1646524800000,1647216000000
1647561600000,2022-03-18,1647216000000,1647907200000
1648252800000,2022-03-26,1647907200000,1648598400000
1648944000000,2022-04-03,1648598400000,1649289600000
1649635200000,2022-04-11,1649289600000,1649980800000
1650326400000,2022-04-19,1649980800000,1650672000000
1651017600000,2022-04-27,1650672000000,1651363200000
1651708800000,2022-05-05,1651363200000,1652054400000
1652400000000,2022-05-13,1652054400000,1652745600000
1653091200000,2022-05-21,1652745600000,1653436800000
1653782400000,2022-05-29,1653436800000,1654128000000
1654473600000,2022-06-06,1654128000000,1654819200000
1655164800000,2022-06-14,1654819200000,1655510400000
1655856000000,2022-06-22,1655510400000,1656201600000
1656547200000,2022-06-30,1656201600000,1656892800000
1657238400000,2022-07-08,1656892800000,1657584000000
1657929600000,2022-07-16,1657584000000,1658275200000
1658620800000,2022-07-24,1658275200000,1658966400000
1659312000000,2022-08-01,1658966400000,1659657600000
1660003200000,2022-08-09,1659657600000,1660348800000
1660694400000,2022-08-17,1660348800000,1661040000000
1661385600000,2022-08-25,1661040000000,1661731200000
1662076800000,2022-09-02,1661731200000,1662422400000
1662768000000,2022-09-10,1662422400000,1663113600000
1663459200000,2022-09-18,1663113600000,1663804800000
1664150400000,2022-09-26,1663804800000,1664496000000
1664841600000,2022-10-04,1664496000000,1665187200000
1665532800000,2022-10-12,1665187200000,1665878400000
1666224000000,2022-10-20,1665878400000,1666569600000
1666915200000,2022-10-28,1666569600000,1667260800000
1667606400000,2022-11-05,1667260800000,1667952000000
1668297600000,2022-11-13,1667952000000,1668643200000
1668988800000,2022-11-21,1668643200000,1669334400000
1669680000000,2022-11-29,1669334400000,1670025600000
1670371200000,2022-12-07,1670025600000,1670716800000
1671062400000,2022-12-15,1670716800000,1671408000000
1671753600000,2022-12-23,1671408000000,1672099200000
1672444800000,2022-12-31,1672099200000,1672790400000
